address,rank,holding_eth,inr_value,dollar_val
0xbe13cdad7df8bd3c7f481b78ddb09314313c33e3,747,1280842.8037430719,"₹2,76,81,31,85,059.35",3710396667.5950804
0xf4e423ce220e4d9fedcfebcd755ff9d37dc244b2,748,1279855.222966755,"₹2,76,59,97,51,077.13",3707535804.0990148
0xa06ad2e0339375124d255f1fab201964ef707e18,749,1279133.4133837372,"₹2,76,44,37,55,033.67",3705444837.2265453
0x60ed33735c9c29ec2c26b8ec734e36d5b6fa1eab,750,1278621.388941841,"₹2,76,33,30,97,335.33",3703961584.342283
0x040da2c464933005b6d1ffeccec7fb4025dc9ddb,751,1277274.272804191,"₹2,76,04,19,61,289.90",3700059204.4300933
0x853122933448d4ecbb5403bc72605dadc1caab71,752,1276437.6457451454,"₹2,75,86,11,51,123.15",3697635629.700367
0x1bc9a8272b176b6d70342cd44839376ecebedddd,753,1274364.3672381798,"₹2,75,41,30,78,318.78",3691629673.590249
0xc883a79e8e4594c4f89434edb754a10da2311139,754,1273714.3981503085,"₹2,75,27,26,08,299.45",3689746817.13774
0x9798a6db2165624b367ab2da32fc676594b4ceb2,755,1273429.8285423652,"₹2,75,21,11,07,684.92",3688922464.5146656
0x401982cbe24f6eeeab77c463d5be0fc4c986be1b,757,1272163.6206310727,"₹2,74,93,74,57,363.55",3685254462.7889166
0x55a0730a844727bd694fd8f938a456158be0f8a6,759,1271578.4542262242,"₹2,74,81,09,92,370.46",3683559329.3406954
0xa6d3a33a1c66083859765b9d6e407d095a908193,760,1271463.064429436,"₹2,74,78,60,54,558.36",3683225063.561768
0x0514a89b8bac595e323603cc3c0a1cb765e99eb2,761,1271279.562773406,"₹2,74,74,63,96,547.46",3682693488.6245136
0x4e60c2e7181edfc5471c0cbc8d485706d1b35686,762,1270724.0246995415,"₹2,74,62,63,34,770.02",3681084183.71062
0xbf30d1a29d191c717e5d52a19dd572fd078336f1,763,1268493.2697476228,"₹2,74,14,42,28,471.32",3674622043.5357037
0x8b51c1ba09ee33e7649cac62ccb6d0f410f5647a,764,1265103.2423545746,"₹2,73,41,15,82,531.19",3664801676.582426
0x0d388658633418e8e51a7cf67c7059f863f053d9,765,1265016.381363091,"₹2,73,39,28,10,307.43",3664550054.1878567
0xdfd143ae8592e8e3c13aa3e401f72e1ca7deaed0,767,1264583.1924317877,"₹2,73,29,91,90,381.97",3663295175.1641
0x8ed4d3c67ee1a73f5df8ca3e10698f1cd4c5b14c,767,1263812.3468648214,"₹2,73,13,25,96,779.73",3661062158.8918896
0xdc4e118d239b49d3f3d9ec8f7dc9fc54023b6a2b,768,1263507.8760515589,"₹2,73,06,67,95,156.51",3660180155.661198
0xf428227b9679a938fa44dc09e0dbb38cb8e49e90,769,1261910.290123975,"₹2,72,72,15,28,081.01",3655552204.842736
0x9e68a58209ae4b04755ccecd2e24a9dd0470755e,770,1260183.7026514877,"₹2,72,34,83,81,449.63",3650550557.1889358
0x3109c5265cdeb23a806a7db74e59f476d7e5fd77,772,1259240.4714006989,"₹2,72,14,45,32,198.18",3647818167.172401
0xa2c11c0f1cfd4079532afe99fdc7c24c87b99ac6,773,1256457.4600846355,"₹2,71,54,30,73,358.57",3639756228.6715755
0x41a47ff6026f36773b145f40d7c735b0a633cee9,774,1256443.2517164664,"₹2,71,54,00,02,674.46",3639715069.3023286
0x577ff1df8c33f95c6180bcd7b56251a9d1f3422c,775,1253923.5301518396,"₹2,70,99,54,45,489.36",3632415839.0850554
0xbad2e817af781b6f1573d65409ddef24d9656f8b,776,1250459.338915546,"₹2,70,24,67,71,407.75",3622380631.3441105
0x0bd3d88aec644c098574c881c25e963d9f57ca57,777,1249693.9242614931,"₹2,70,08,13,51,523.55",3620163347.557664
0x765fa0ea95cc6954b546b844d17d757b5f523d09,778,1248659.0677019716,"₹2,69,85,77,00,393.61",3617165533.68178
0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,779,1248150.1753607732,"₹2,69,74,77,19,598.62",3615691353.9921026
0xa8e23c9df598721bcced9f63d1af84e0b61006cc,780,1246283.2783149888,"₹2,69,34,42,49,542.88",3610283251.9539924
0xad31c65d25aad616479decdbc746efd597219d14,781,1246224.2262138366,"₹2,69,33,14,87,320.88",3610112187.4652905
0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,780,1246315.100977711,"₹2,69,35,11,26,993.10",3610375437.1162724
0x493a401122d858324517c5ec95145dc970c2c363,783,1245967.5261830958,"₹2,69,27,60,09,823.64",3609368568.548239
0xdd21500eba9c3a054161f3856c1c804953772176,784,1245070.1673864452,"₹2,69,08,20,74,435.22",3606769063.69175
0xda24f041a3dc3beaaa1105cc47087f1566037d21,785,1244899.560864204,"₹2,69,04,52,03,294.85",3606274843.8938613
0xeeff37a6178283cf1e7f8af8c1b00d1084250eba,787,1243544.0465939417,"₹2,68,75,22,52,261.79",3602348135.9351945
0x8cb377959625e693986c6adef82fff01d4d91af8,787,1241623.1657157869,"₹2,68,33,71,15,328.16",3596783651.3721204
0x290fbe4d4745f6b5267c209c92c8d81cebb5e9f0,788,1241567.679130615,"₹2,68,32,51,23,678.35",3596622915.612731
0x4595ff64328faf80a8cf0d52355639984b6af23c,789,1241523.67253187,"₹2,68,31,56,13,060.24",3596495435.5372224
0x6ab615cf8decfc488186e54066fc10589c9293a3,790,1237418.22409442,"₹2,67,42,83,51,754.84",3584602608.28568
0xb97bdcf85917f33918ece795dc365b8e0e29da47,791,1236749.2116741454,"₹2,67,28,37,66,128.59",3582664586.346132
0x59f94e83373a43b373308f9b4fc3c51eaa95eb2e,792,1236321.7622202616,"₹2,67,19,13,86,607.52",3581426333.6701427
0x000001f568875f378bf6d170b790967fe429c81a,793,1235057.3602166148,"₹2,66,91,81,26,575.29",3577763563.369899
0x13d33c9f2f3e7f8f14b1ee0988f4dc929ee87a92,795,1233959.6955955664,"₹2,66,68,09,01,492.72",3574583804.589061
0x0a2542a170aa02b96b588aa3af8b09ab22a9d7ac,796,1232383.8907495453,"₹2,66,34,03,41,701.01",3570018950.078913
0xff0cb0351a356ad16987e5809a8daaaf34f5adbe,797,1230942.0895249809,"₹2,66,02,87,42,503.96",3565842282.619546
0x88e092adf7039676e6e16fb825004002f35763b2,797,1229006.0849152314,"₹2,65,61,03,37,059.71",3560233987.0258393
0x7240a22e4c7cfa7ff851a4b38ef37b36136f5789,798,1222649.0601279878,"₹2,64,23,64,69,576.74",3541818703.3411603
0xf5993d2217ab9d7f1d685a21524449108b34ff69,801,1219167.3437105434,"₹2,63,48,40,07,988.04",3531732727.9544506
0x4ecf4bc90510794f5a4074136efb716485ae0da1,801,1218330.6520056638,"₹2,63,30,31,83,850.16",3529308965.9560876
0x6d6a443ed637a23b0fc3a0e55a07e785a6b0caa8,802,1218091.4990539197,"₹2,63,25,14,98,592.54",3528616178.119357
0x94bfb1fa83a78de2856dc7c3273ca7e37522ad6c,804,1217869.9854927037,"₹2,63,20,36,25,524.71",3527974488.774684
0xa52d736af59a7e908374333ff8eb3cc323221377,805,1217866.270528323,"₹2,63,20,28,22,654.04",3527963727.1172676
0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,806,1217857.963974397,"₹2,63,20,10,27,458.22",3527939664.359592
0x055ad5e56c11c0ef55818155c69ed9ba2f4b3e90,805,1217886.7841470118,"₹2,63,20,72,56,016.28",3528023151.7884297
0x06e63138f3241a420829bc125e6cb6bebf88c2c2,809,1217350.1778238055,"₹2,63,09,12,85,730.93",3526468689.127113
0xb394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,809,1216157.720241489,"₹2,62,83,35,74,183.15",3523014330.3043547
0x285ce8250bda19425cafe86297ed5a08bac5d8e3,810,1215697.5098692838,"₹2,62,73,41,14,437.93",3521681174.489736
0x6ca7efa27a128296a439a83df0bf0fd06948e9a2,811,1215429.9310569784,"₹2,62,67,62,85,840.17",3520906041.4830976
0x26732399f47e00739d2b4b0451acc3f93f7e3a14,812,1214781.070605846,"₹2,62,53,60,55,417.19",3519026396.5738387
0xddf767f258adf0af89896621349cadcf8722f771,794,1233994.4144879836,"₹2,66,68,84,04,870.31",3574684379.6653705
0x4880faf3b9950ef0a9389197e65d6573aa1be977,814,1213472.164389696,"₹2,62,25,31,77,223.57",3515234704.690647
0xa07737951d1c32a86e3dfa8214430d7ec2682806,815,1212465.5891602943,"₹2,62,03,56,38,198.14",3512318817.3031073
0x7b66d27825cd8fd2d9748221d7e06c10072b6e36,816,1211853.682108194,"₹2,61,90,33,94,069.86",3510546220.478301
0xa25803ab86a327786bb59395fc0164d826b98298,818,1207569.1801098438,"₹2,60,97,74,36,066.98",3498134703.7094
0x99a811e5c62add613975456292f836115aea0164,819,1207190.1139295415,"₹2,60,89,55,13,042.22",3497036609.6356535
0x7b4f0c7a4ad697cc3420fd2adabc1f351b6b0c90,820,1205808.7858552712,"₹2,60,59,69,83,181.47",3493035123.216984
0x719a554dc0108aab796e1cadb9bae64e42edb7d4,821,1204239.8269502728,"₹2,60,25,79,02,920.84",3488490100.3026285
0x91cda41a25057b30cd003dde076dc91f7a9cb6d9,822,1204180.88671719,"₹2,60,24,51,64,875.55",3488319359.877825
0xc0b9c3c9890ff4b7b5264d36c911781890a9b32f,823,1203539.1532346157,"₹2,60,10,64,74,718.76",3486460360.656164
0xa8d04cd4e1951291740ef977d56336fdc7f394c5,824,1203403.0373757314,"₹2,60,07,70,57,631.57",3486066054.791514
0xe7dcc040debda16f385e02c11fe3b7be779aa145,821,1204378.0499740115,"₹2,60,28,77,75,404.28",3488890510.2867155
0x76b704fd0d9bb603f3c1afcff9d022fb224893c0,826,1200604.971247992,"₹2,59,47,23,45,176.17",3477960504.910033
0xc0bf18a6cfaf6737a097566b15089f354b3365e1,827,1199176.5833629076,"₹2,59,16,36,44,843.22",3473822693.7490053
0x95081b2071cb069989d56817bada7df33bba77b1,830,1197953.916605333,"₹2,58,89,94,04,548.91",3470280823.778993
0xb52343dbb87db123289ebbd6d8277ce9f1b71ca1,831,1196713.8861151445,"₹2,58,63,14,11,639.43",3466688653.853795
0x4e2e67836d10b02b1dce78591af6dfd1e2d7bcba,832,1194989.372084244,"₹2,58,25,87,13,116.10",3461693012.6285214
0xcb450c8e269b8b96c944bc5b19c51100bdb4139b,833,1194494.4505669258,"₹2,58,15,17,51,667.62",3460259304.1802936
0xa106338772931be6b4feb671c2fb1c3c1994c892,834,1194414.3327537915,"₹2,58,13,44,36,766.08",3460027215.6944933
0x186980d30a5b7ee4b81114beff6351c94bc332f8,835,1193120.091010144,"₹2,57,85,47,27,828.93",3456278004.441826
0xda1ec4da97019972759feda1285878b97fdcc014,836,1192455.977506529,"₹2,57,71,12,00,946.76",3454354173.880014
0x718fcce4e82de60b85c45f70d3ff735fa1461bc2,837,1192398.2940649327,"₹2,57,69,87,34,516.73",3454187074.17906
0x8adc269827c9cba96bae388a1e023acdab7f622d,838,1191642.9947907852,"₹2,57,53,55,00,748.19",3451999093.0297384
0x1d4b9b250b1bd41daa35d94bf9204ec1b0494ee3,839,1191415.4715209233,"₹2,57,48,63,28,874.16",3451339994.520672
0x904778b44bd12a1f7c3f1b95ff3381a952296cd1,840,1190062.6511043545,"₹2,57,19,39,60,031.37",3447421090.2251387
0xbd302b98060febeaac5234ad092ae5ee08d8fdb8,841,1188995.5754976603,"₹2,56,96,33,45,785.40",3444329942.9246426
0xad8357353ddf8095dd01376be71462d27db8cffe,842,1188749.7429850262,"₹2,56,91,02,16,954.44",3443617805.4687433
0x3496470968dcc506578c27499a8506a44254e392,843,1187567.696381637,"₹2,56,65,47,55,406.61",3440193605.586181
0x2fd6a5b40fe31949270d210469d732b6a50f901a,844,1187257.1207517881,"₹2,56,58,76,34,422.63",3439293917.6786103
0x801b68cc9f4fb094a28b30ca25664051e50ad3a9,845,1186554.3421791664,"₹2,56,43,57,51,323.08",3437258080.5982966
0xac3b04591aeb4ab599c09207cbfafbab53d9074f,846,1185762.4423932915,"₹2,56,26,46,07,525.15",3434964073.622583
0x27999df69861adea01816072873f71dbaee343cb,847,1184803.9903759155,"₹2,56,05,74,68,792.06",3432187591.4805675
0xdfc05563f947718ca9ebd9e685022a200a5075c8,848,1182699.0159855834,"₹2,55,60,25,45,936.77",3426089817.4676776
0xc0ac56cf556b41da25354cc0199200bf36f79ccc,849,1179933.092295617,"₹2,55,00,47,80,040.74",3418077379.0856357
0x536c73c5b43f878343baf6a4f339c3c381ea03ee,850,1179766.2501235248,"₹2,54,96,87,22,444.20",3417594064.0078316
0x049ae3487543dcd0d3ce5329d713e3a8e6aa1f20,851,1179117.0619527523,"₹2,54,82,84,21,195.10",3415713469.747211
0x0154d25120ed20a516fe43991702e7463c5a6f6e,852,1178800.5222755533,"₹2,54,76,00,11,273.15",3414796504.9487143
0x2423b65c54bcf69633752c388185c431da74dbba,853,1176888.6746768318,"₹2,54,34,68,26,593.81",3409258188.3508334
0x653c7c5d8b14e0b2b261ed1fcfd652eea0496376,854,1175746.8133256724,"₹2,54,10,00,49,802.32",3405950398.714341
0x1dc9fb024fda92a8f409f21bdf2c7d46d11315be,855,1172659.2177986694,"₹2,53,43,27,64,832.21",3397006128.4878974
0x40c839b831c90173dc7fbce49a25274a4688ddd9,856,1171960.9554987978,"₹2,53,28,18,57,780.49",3394983374.3271375
0xa685291af7b258ce10d7135f6dd3ab44bd94ebfc,857,1171614.456892812,"₹2,53,20,69,73,194.76",3393979623.3053737
0xbdd95abe8a7694ccd77143376b0fbea183e6a740,858,1171109.0184644181,"₹2,53,09,77,38,852.49",3392515449.0484653
0xc7fd4177a0b30f0d1001da363646a661cd104802,858,1170945.6607222322,"₹2,53,06,24,34,303.97",3392042227.806591
0x5a2104bc01e23613d2be2b7c6b1625ea81ce6452,860,1170891.153262723,"₹2,53,05,06,54,260.83",3391884328.417587
0xd8ab491e7e0727d71525dad99717627951a87680,860,1168606.6879529196,"₹2,52,55,69,40,187.01",3385266597.929536
0x0f576fe0a916ca39ee929f0cc956cfc9d2a59c12,861,1168373.9506094118,"₹2,52,50,66,41,457.80",3384592395.083369
0xe3e182bc39951f99af86d8cd0c42a4b7c4cd93f7,862,1168358.6217674466,"₹2,52,50,33,28,619.14",3384547989.8808103
0x97d1f3d2f19269fffe173bd917bfd87c1e61167e,865,1164640.0765596756,"₹2,51,69,96,84,065.92",3373775959.3811307
0x0a690b298f84d12414f5c8db7de1ece5a4605877,865,1163867.5503144402,"₹2,51,53,27,27,238.86",3371538074.452883
0xdf22d5ad44646b29ff2f65cb462ee862797f2a60,866,1163611.8455373228,"₹2,51,47,74,64,833.84",3370797338.6263385
0xace72fdb7d4ac44b15c4d8d6bd6f3393c66f4b44,868,1163537.2963007442,"₹2,51,46,13,53,401.92",3370581381.415848
0xc6bace116f5b9e5bdbc8c03cefd96027927ffa5a,868,1160947.301553285,"₹2,50,90,16,08,917.09",3363078581.031618
0x7772881a615cd2d326ebe0475a78f9d2963074b7,870,1157693.2445914245,"₹2,50,19,83,48,634.61",3353652098.6622224
0xbf8f78b19307062aa89beadf8d38f6e2bb33e795,871,1154798.4563790667,"₹2,49,57,27,32,795.73",3345266360.3771358
0x4026b3da349c2952255ca9db4f055ea57f4e037c,872,1154630.2951852556,"₹2,49,53,63,90,134.85",3344779224.3044558
0x3686a4b272c646ef6fbe34377337d95db7356e63,874,1151674.951513781,"₹2,48,89,76,87,171.26",3336218066.5431814
0x80de2f874067b092bcb914144efbe1b54a731f4d,875,1151120.3972634806,"₹2,48,77,78,38,015.79",3334611611.6087413
0xc4505db8cc490767fa6f4b6f0f2bdd668b357a5d,876,1150470.0371576075,"₹2,48,63,72,83,490.43",3332727622.439644
0xfd22004806a6846ea67ad883356be810f0428793,877,1148848.2887520993,"₹2,48,28,67,94,468.53",3328029676.7886314
0x0e616785638663c88a493a82972e2f9cadaab4bc,879,1148152.4728229633,"₹2,48,13,64,16,121.55",3326014009.3724732
0x984345bc762a71e892eae1a0db6bba9f8f609886,879,1148243.7699963928,"₹2,48,15,61,47,084.08",3326278482.6763506
0x6186290b28d511bff971631c916244a9fc539cfe,880,1147818.9256848681,"₹2,48,06,43,30,581.16",3325047776.6809535
0x4b20ccfa9416da26f70106c9314bff8a5d12f99f,881,1147410.172915354,"₹2,47,97,59,91,750.12",3323863685.308114
0x1c051112075feaee33bcdbe0984c2bb0db53cf47,882,1146607.276216597,"₹2,47,80,24,71,321.38",3321537822.0352874
0xcb76e303fb99849349a13eb8642bebed2d84eca6,883,1145799.158610316,"₹2,47,62,78,22,560.54",3319196834.628708
0x084334dff715245ee583d8042d567579fe6ce52c,884,1145128.345071333,"₹2,47,48,28,47,680.13",3317253595.1364403
0x23ec14a548017f65f91f6cb65f159347453f048b,885,1144938.433411955,"₹2,47,44,18,04,352.12",3316703451.4450874
0xbdaf053e8cd9c7ee9a111ae1cf2059a7355fe987,886,1143486.2889894897,"₹2,47,12,79,69,803.83",3312496821.396313
0x113ee41d97416d0afb2915e9c4ed6d4a4e9c299b,887,1142017.1033111152,"₹2,46,81,04,52,333.39",3308240825.555771
0x1fef500586a301d843a8049b6fefb920b4888513,888,1141388.835760812,"₹2,46,67,46,72,406.96",3306420834.985351
0x55868e88a55c414ecc3603e6bddbafc8f2085a73,889,1140740.397420901,"₹2,46,53,45,33,209.81",3304542412.8647633
0xc2c3ee91eab156876001a4ddacdb7aa8a07c2e98,891,1140194.568556383,"₹2,46,41,65,69,767.27",3302961233.976873
0x5d152dd902cc9198b97e5b6cf5fc23a8e4330180,892,1139286.698359801,"₹2,46,22,03,62,676.12",3300331279.276606
0x2874c4e9cb5f183ef3d8adfa6d6bbd584dc67842,893,1137733.9024398648,"₹2,45,88,47,75,527.50",3295833077.943898
0xbaef5faf86a1c67474cafd6c5e419a508bdf6ea8,894,1137486.4094324,"₹2,45,83,12,87,833.71",3295116130.3001537
0x56c92fd14d2acf285ce03628c5d71d57641fb560,895,1137033.691956604,"₹2,45,73,34,47,438.28",3293804680.2075686
0xa868dde4cca94d98207cce2df66ebdca74315b5a,896,1136885.6941309532,"₹2,45,70,14,62,444.19",3293375954.186311
0xca598fb4885ff4322697de1dc111a00159380775,898,1135796.7320165643,"₹2,45,46,61,18,129.96",3290221405.1748643
0x525ba4df7a01110aa73ee109911d938109537dfd,898,1135742.8165428904,"₹2,45,45,44,66,025.62",3290065220.6741066
0xf5a4ba515dd36a42e9634a3ac1f1c58fa24d3acd,900,1135441.9033653436,"₹2,45,38,94,33,271.51",3289193523.344862
0xd83e662b83880081741d0e810c3fe8630fa6cb4d,902,1134509.167238555,"₹2,45,18,78,52,205.26",3286491536.0233355
0x4e6c5a05490ca195e0826e53dbf843fa37242cd3,901,1134390.8452291465,"₹2,45,16,22,80,689.23",3286148776.093601
0x7d81ebcc3234125c1ebd5ceb82b1ba53c3a26887,902,1132803.581241801,"₹2,44,81,92,44,370.82",3281550726.2844987
0x66fe05d3febfd4b17f009f036f4135c18d9e22e3,903,1132263.0167417678,"₹2,44,70,24,18,652.20",3279984797.418223
0xeca588e75c8eb0d2322f52c2c90bd525c5a5d93d,904,1132402.130516475,"₹2,44,73,24,83,642.96",3280387787.7653456
0x131cce1a0b5a342bf99945285037bf791c6693ad,905,1129560.9057046764,"₹2,44,11,84,43,819.08",3272157214.081535
0x21a0a2699f69b3673050b61e302fcab5f9a980be,906,1127731.0392852663,"₹2,43,72,29,76,748.25",3266856383.843131
0x6a8b40fb25a90a09151453aa79d569a7279f1ff6,907,1126857.2875526433,"₹2,43,53,41,43,271.30",3264325264.8739996
0x7efa4d250881d7a19bb34586f96388bd28646d97,908,1125333.6337227705,"₹2,43,20,48,54,252.90",3259911483.5134706
0xdfa9e3c0d705c3bf0efd3872bd3e3e9136d92a61,909,1123715.3528526984,"₹2,42,85,51,14,627.82",3255223582.757811
0x35e3564c86bc0b5548a3be3a9a1e71eb1455fad2,910,1123031.290649298,"₹2,42,70,72,76,472.54",3253241964.004513
0x98d365a3df9711603dd2ab52bf45b16796336726,911,1122320.8237363664,"₹2,42,55,37,31,784.26",3251183855.0324554
0xaf07d2587bad3d12d53dd053acd174dbb6479c94,912,1122234.2792047088,"₹2,42,53,50,27,953.16",3250933149.371369
0x7807ee65d24a6b845823db1191b0c938dc984cf4,913,1121624.9426771728,"₹2,42,40,33,39,361.51",3249167998.9449415
0x32606c4aa95ea78d7c5b1e0e347e3e9ae451434e,914,1121565.083001875,"₹2,42,39,04,02,608.20",3248994595.043152
0x77f6821146cce5993282d940eef472c4b09d7537,915,1121354.0056460018,"₹2,42,34,47,84,992.20",3248383137.715564
0xb5e6acc6cbb5d712a96fcc7a8fe25a69f10ecf4c,916,1120669.7770224463,"₹2,42,19,69,10,870.54",3246401036.8697033
0xb6cf25f5cf8a1e1727d988facdd47f1dfc492caf,917,1118938.3687242786,"₹2,41,82,27,22,371.95",3241385424.0552397
0xe35c3d08163da9bd4efa00879a78504d69820b5c,916,1118938.897822347,"₹2,41,82,28,36,719.57",3241386956.767688
0xaaa3f05f25eed87ee3a268f4582ec914e6245577,919,1118155.5796193685,"₹2,41,65,35,47,556.18",3239117809.2645717
0x16ad4e68c2e1d312c01098d3e1cfc633b90dff46,919,1117671.0349781339,"₹2,41,54,88,28,737.40",3237714160.9660573
0xb35d334b94e76e2e80b186f21ec9887084ae1591,921,1116923.7267136667,"₹2,41,38,73,21,969.90",3235549328.4932184
0x7ee84e6fa0d1199a6527f4de8f0e26b8bdd93ef3,922,1116809.640222601,"₹2,41,36,26,65,825.63",3235218838.1824393
0x87af1f18430654a9fec1453b8e15d66831e9d4ca,923,1116406.2085198956,"₹2,41,27,54,76,972.90",3234050161.088774
0x9674ede5eb609f9483dd1682f2160ec45105250d,924,1116313.8517927446,"₹2,41,25,55,17,021.74",3233782618.4272943
0x15cd2c66a0a8426dfbe51fb58d17afe6b6830f94,923,1116117.454450564,"₹2,41,21,30,72,020.95",3233213686.7505717
0x34805e6a3796fb04e82183667a78c2f7bff29170,926,1115810.4765527938,"₹2,41,14,67,28,571.64",3232324420.8971953
0x07bc799b3b0ee99cb6129105b733d3bdad932a79,926,1115616.8449298511,"₹2,41,10,48,81,292.55",3231763501.0665903
0xa53cf9e377334e7da7550e644b815cc5cb74af23,928,1115519.3056317533,"₹2,41,08,38,01,294.52",3231480945.326288
0x8682a78ea82bd94c3e250539079119b6eef132db,929,1115213.6813668495,"₹2,41,01,77,50,389.64",3230595600.7307444
0x689e9cace83136fbbd526f45bd6976ae33906f1b,930,1115033.4673762822,"₹2,40,97,88,02,902.43",3230073549.6343093
0xb10004a5faf2c1e72548f3c9c69947e9af01a622,931,1114862.1805852335,"₹2,40,94,17,84,743.72",3229577359.206528
0x123432244443b54409430979df8333f9308a6040,932,1113998.2059736587,"₹2,40,75,50,64,278.62",3227074562.9927335
0xd2defb6e985d33e2dc1df78fd37d1b3befc95794,933,1113838.87785091,"₹2,40,72,06,30,603.38",3226613014.91363
0xa71410d2b0882c6416edd918a7ac51c492ee8d82,934,1112976.5366714112,"₹2,40,53,42,63,152.35",3224114950.491211
0x96273e7d96f65141eaea8a1c0e7dacc889d404be,935,1112597.9224479257,"₹2,40,45,24,37,803.60",3223018165.664049
0x71710e1a6b5e5440f2822577698955aff74fd831,936,1112315.1556885077,"₹2,40,39,13,26,817.09",3222199035.6046968
0x4851512de5bd4d035a56eb95bb4709452091cac7,937,1112190.9085244415,"₹2,40,36,44,74,768.49",3221839111.4499435
0xde2090a25dc8b637517392dfdee7c40e8c6e68ca,937,1111963.3755697047,"₹2,40,31,53,00,801.37",3221179984.8853436
0xc53f977136e1aa9031343fad39dcb4c11a1eb3c6,938,1111930.003934623,"₹2,40,30,80,88,590.34",3221083312.5979733
0xc3c14f31c8db2417d1695fa6c8bebe8f2804677e,939,1111778.3893076545,"₹2,40,27,53,21,940.39",3220644109.2819858
0x7338afb07db145220849b04a45243956f20b14d9,941,1111119.7472192955,"₹2,40,13,29,77,529.54",3218736128.5347443
0x044155f2a0986842825186b7293a1bd13f933846,941,1110741.932669735,"₹2,40,05,13,25,004.72",3217641660.2349954
0xa212b52f72b7434cd8a8bc8f06c1e6b84afb7979,943,1110468.7012348943,"₹2,39,99,22,74,773.48",3216850152.4852915
0x01a23eba5023064d505dd45fbfa683a601c7685b,943,1110254.8562505688,"₹2,39,94,60,59,023.16",3216230677.7808976
0x541d7bbcfb54c9d159ec7957beccfbf3f958994f,945,1110020.715510802,"₹2,39,89,54,56,994.76",3215552409.5203123
0x35896365927c18173aa8ef593d673177f15a8022,947,1106276.9022258571,"₹2,39,08,63,51,555.25",3204707181.443952
0xdb76605f1fdd6c779e159e58b50e2d1e6f948937,947,1105662.135115419,"₹2,38,95,34,89,316.87",3202926299.4877505
0x5f1c528dff93643d004d9e0b20b25ceb2c596833,949,1102784.896333408,"₹2,38,33,16,66,225.78",3194591399.09447
0x3b6c6115aeafad8bf1b93bb3ba6d34d7972d31ba,950,1102411.9712505839,"₹2,38,25,10,70,402.73",3193511094.7975416
0xd7c318e9f9129239f6ba4e10994137113dcf6244,950,1102016.8655919784,"₹2,38,16,56,80,958.01",3192366536.921467
0xbea020c3bd417f30de4d6bd05b0ed310ac586cc0,952,1101807.5965983975,"₹2,38,12,04,54,161.65",3191760318.1301017
0xc3bed4188d1bd139b346bf1c1ef339f14b144e93,952,1101285.4453299977,"₹2,38,00,76,07,873.83",3190247729.449751
0x0b8202f0e0f992a6b8fca17628349583de1f7c78,953,1100291.9358197155,"₹2,37,79,28,92,585.49",3187369691.359985
0x3db25637a35d89bbb8e6fa4c616d4a07926b7664,955,1100235.7806282993,"₹2,37,78,07,56,437.83",3187207018.755283
0x4216d0356032488c89e3e40e18a018b63f3cad05,956,1100231.852222147,"₹2,37,77,99,07,438.55",3187195638.7912045
0xded1702a5f96ba887168331f551c4a72c32510c9,956,1099707.0760468494,"₹2,37,66,64,93,861.09",3185675446.175555
0xd76b1397e35a246da57b9b5d350a5344db1f6541,958,1099236.2767315381,"₹2,37,56,47,45,654.67",3184311615.886989
0x85560dbef2533eec139b3e206b119fd700f90262,959,1097859.5947862065,"₹2,37,26,72,19,906.01",3180323588.5604744
0x91364516d3cad16e1666261dbdbb39c881dbe9ee,960,1097655.7699689558,"₹2,37,22,31,69,694.15",3179733140.67687
0x28f8ca3b0eddd849c93986df0fd194252c4e4b03,961,1097503.096331314,"₹2,37,19,01,74,172.93",3179290869.5764036
0xe6a9d0539fabe0fda237c3c4bafeae2042b06e67,961,1095487.2162823412,"₹2,36,75,45,06,208.51",3173451187.6153374
0x2e21f5d32841cf8c7da805185a041400bf15f21a,963,1094722.269752777,"₹2,36,58,91,87,494.43",3171235259.9106345
0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,964,1093612.4327998003,"₹2,36,34,93,31,751.83",3168020239.8317738
0x4caea55b3636b61d4efb7ab18ade022febd9e455,965,1092645.3993593429,"₹2,36,14,03,38,418.74",3165218898.680119
0x762b35b809ac4266beb076ff0f28547ad571201e,966,1089827.8788463115,"₹2,35,53,14,21,520.51",3157056992.557149
0x1288e3dad9deb275deb8793f5e206ab17bf11224,966,1089134.0251596654,"₹2,35,38,14,67,249.46",3155047009.4435253
0xfe83a0a06d830e9e2119522538f8b440ebd42ff5,967,1089095.9354968695,"₹2,35,37,32,35,387.71",3154936669.7847514
0x36ed2d75a82e180e0871456b15c239b73b4ee9f4,970,1088832.6739520824,"₹2,35,31,63,39,829.18",3154174043.2113504
0x38a161d47f01b375f505fcb13e73a315819c7eb3,971,1088358.9069680993,"₹2,35,21,39,50,256.13",3152801616.061469
0xdc78107155918e230246439e4159fea4c477eae9,971,1086507.6439528682,"₹2,34,81,38,58,995.81",3147438803.308427
0x392a39b2f0d21c2bafbcb818239d0403d49aba2f,973,1085148.259869098,"₹2,34,52,00,71,626.39",3143500885.119198
